Tussenstand_prediction,id,text
N,328043764981592064,10k in 40:54 (14.6 km/h) #Batavierenrace #tevreden
N,328044873863278592,Eerste universiteitsploegen op wisselpunt 12 Heelweg. #batavierenrace http://t.co/cazvkhgJ2q
N,328045134350524416,@basboekema @EBFGroningen heel veel succes met de Batavierenrace vandaag. Lekker hardlopen naar Enschede!
N,328045491164155904,@WilmkeBoersma http://t.co/krsoZ8SRn4
N,328045999857729536,Gem_OIJ: Water voor deelnemers #batavierenrace bij wisselpunt #Varsseveld http://t.co/492Tm9vSBt http://t.co/sqYGrpc0mP #GD
N,328046023891095552,Gem_OIJ: Water voor deelnemers #batavierenrace bij wisselpunt #Varsseveld http://t.co/hBxjBnPcog #gemeente #overheid
N,328046656794800128,Batavierenrace Enschede van start http://t.co/xkhbPQOGck
N,328048383140962304,Batavierenrace Enschede van start: http://t.co/Tn18jeBpr8 #rtvoost
N,328050127459721217,RT @cboekema: @basboekema @EBFGroningen heel veel succes met de Batavierenrace vandaag. Lekker hardlopen naar Enschede!
N,328050838054506496,Op naar de #batavierenrace. Iets later dan gepland! Sapje als ontbijt. http://t.co/q452hIHXK5
N,328053395418128384,Wil jij weten hoe het de Arnhemse student vergaat tijdens de Batavierenrace? Check hier de tussentijdse uitslagen.... http://t.co/PhzV43nmf7
N,328053622371909632,Beetje stil op twitteraccount van @Batavierenrace Gebeurd er zo weinig in de race? #bata
N,328054289601794048,@Batavierenrace  #HetRutbeek wenst alle deelnemers veel succes. Hopelijk veel toeschouwers om jullie aan te moedigen.
N,328054562860707840,Sinds 3.30uur rijden in opdracht voor @oadreizen #Batavierenrace http://t.co/0E5x9dCBgF
N,328055124654166016,"Middagploeg @UniTeamAdam, heerlijk uitgeslapen en klaar om te racen #batavierenrace http://t.co/GzzXauQD7g"
N,328055951452151808,"Vandaag: Batavierenrace Begin maar vast met trainen, want 27 april 2013 doet VESTING weer mee aan de Bataviere... http://t.co/X9gGF6uYTE"
N,328056040736309248,RT @VSArnhem: Wil jij weten hoe het de Arnhemse student vergaat tijdens de Batavierenrace? Check hier de tussentijdse uitslagen.... http://
N,328056090493345792,"24 uur wakker en counting! @UniTeamAdam is in Barchem, nacht en ochtend gaan goed! 12 uur de middag #batavierenrace"
N,328057617484230658,RT @UTNieuws: http://t.co/80SYJzKpq9 Finish in Barchem wordt opgebouwd. #batavierenrace
N,328059590711328768,Wakker door batavierenrace
N,328061178909704192,"Toch wel jammer dat ik die @Batavierenrace moet missen, maar ja, Nieuw-Zeeland is ook niet heel slecht, op zich."
N,328061732004171777,"Gisteravond in Nijmegen een fijn (te kort) weerzien met @Lexhouweling , hij heeft nacht-etappes gerend: topper! #batavierenrace"
N,328066081921064961,"Batavierenrace op het DRU Industriepark: Vanmorgen heel vroeg was het weer zover, de jaarlijkse Batavierenrace... http://t.co/xEw0pbkHGL"
N,328066592355254273,"RT @DRU_IP: Batavierenrace op het DRU Industriepark: Vanmorgen heel vroeg was het weer zover, de jaarlijkse Batavierenrace... http://t.co/x"
N,328066775788949505,Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij naar @UTwente
N,328067252391919616,"Batavierenrace door Ulft: vroeg, druk &amp; gewoon een goed georganiseerd ""zooitje ongeregeld""! http://t.co/ZlRpjhGk1h http://t.co/sbpzuU1IGO"
N,328067320004083713,RT @RemonBalster: @FemkeAkkerman Tebodin ook vertegenwoordigd op de #batavierenrace! Op de arm van het @ASVTaste team. http://t.co/NxtDsx01
N,328067939632820224,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328068057362731008,"De @Batavierenrace in Ulft: vroeg, druk &amp; gewoon een goed georganiseerd ""zooitje ongeregeld""!! http://t.co/ZlRpjhGk1h http://t.co/sbpzuU1IGO"
N,328068396036014081,"De #Batavierenrace loopt voorspoedig, volg de hele race bij @BataRadio op #Enschede FM - Luister live: http://t.co/YLLxtrgKwP #tvefm #bata"
N,328068749959761920,"Zoonlief @StefOosterveld professioneel gesoigneerd vertrokken voor #batavierenrace: bananen, bami en isotone sportdrank. Top begeleiding!"
N,328069118941069312,"Een mooi evenement @Batavierenrace door de @Gem_OIJ. Zelf was ik nog vroeger op @DRU_IP voor de herstart, zie http://t.co/ZlRpjhGk1h #TOP"
N,328069175715192832,#batavierenrace: Grote voorsprong Nijmegen in Barchem http://t.co/Q2nmUubQRf
N,328069505349742592,"@jeroenvanurk Was erg gezellig voor de deur vanmorgen, heb er zelf ook rondgelopen, blijft een mooi evenement http://t.co/ZlRpjhGk1h"
N,328070343119994880,Vandaag de maatschappelijke waarde van de batavierenrace herbeleven
N,328071528644243456,Herstart Barchem uitgesteld omdat de medische ondersteuning nog niet gereed is. #batavierenrace
N,328071985894662144,"Ik ben al vanaf 3 uur vanochtend op, en ik voel me topfit! #batavierenrace"
N,328072004831948800,de zon wordt in Barchem met gejuich ontvangen #batavierenrace
N,328072284390686720,De herstart in Barchem wordt iets uitgesteld omdat niet alle EHBO-medewerkers op tijd op hun post kunnen zitten #batavierenrace
N,328072544097808385,RT @UTNieuws: de zon wordt in Barchem met gejuich ontvangen #batavierenrace
N,328072555502116866,Batavierenrace derde maal bij DRU: #Ulft - Het DRU-complex in #Ulft was zaterdagmorgen vroeg voor de derde maal... http://t.co/QlziDMyDdx
N,328073239551176704,check http://t.co/DSwCDfLbsu en http://t.co/kyOeb6F1yU (foto's) voor updates uit de #batavierenrace
N,328073387626868737,@HoefmanBloom Zoon doet mee met de Batavierenrace (nijmegen-enschede) Zijn etappe Barchem - Nettelhorst. Bekend?
N,328073403267432448,RT @UTNieuws: check http://t.co/DSwCDfLbsu en http://t.co/kyOeb6F1yU (foto's) voor updates uit de #batavierenrace
N,328074484634505216,"Herstart #batavierenrace Barchem over kwartier, 20 min. later dan gepland"
N,328074900315193344,"Vannacht om 12 uur was het startschot van de Batavierenrace, benieuwd of de Argonauten de 100e plek gaan... http://t.co/pi2qnC1uFg"
N,328074979168116737,Batavierenrace derde maal bij DRU http://t.co/voJiMKrqyM
N,328075222538412033,"Vannacht om 12 uur is het startschot van de Batavierenrace gelost in een vol stadion in Nijmegen, benieuwd of de... http://t.co/W3NJ2zIyfq"
N,328075425303633921,"Vannacht om 12 uur is het startschot van de Batavierenrace gelost in een vol stadion in Nijmegen, benieuwd of de... http://t.co/YlyKZv2zAr"
N,328075513165910017,Batavierenrace derde maal bij DRU: ULFT - Het DRU-complex in Ulft was zaterdagmorgen vroeg voor de derde maal een... http://t.co/oaO0UuUSPa
N,328075893123710976,Batavierenrace derde maal bij DRU - ULFT - Het DRU-complex in Ulft was zaterdagmorgen vroeg voor de derde maal ... http://t.co/zYSY2mIRst
N,328075927382798337,Gemiddelde snelheid in #Batavierenrace van #UT studenten team van @StefOosterveld ligt ruim boven 12 km/u. Respect voor echte sport!
N,328076573607596033,Gelderlander (27-04 11:05 ) - Batavierenrace derde maal bij DRU http://t.co/ue0jNZKrgZ #nieuwbericht
N,328076929158746112,Mag vanmiddag herstart #batavierenrace verzorgen. Gemengde gevoelens. Vandaag ook verjaardag @HalloHierManon. Moet dus ff feestje verlaten.
N,328080040346660865,#batavierenrace: 359 ploegen; per ploeg 25 lopers: 8975 actieve deelnemers. Immense #sport stimulans ook voor nog niet actieve #student.
N,328081261501497346,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328082352033128449,Batavierenrace derde maal bij DRU: Het DRU-complex in #Ulft was zaterdagmorgen vroeg voor de derde... http://t.co/UIbycY6p1l #Achterhoek
N,328083078679502850,Batavierenrace derde maal bij DRU: ULFT - Het DRU-complex in Ulft was zaterdagmorgen vroeg voor de derde maal ... http://t.co/56R7UZH9ho
N,328083080881516544,#Gelderland Batavierenrace derde maal bij DRU: ULFT - Het DRU-complex in Ulft was zaterdagmo... http://t.co/JVXoEWAE3Q de gelderlander
N,328083310930702337,Middagploeg paraat! #batavierenrace (@ Barchem) http://t.co/Ar1fqQlqnR
N,328083394808385536,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328083454518517760,@lisanneweeland haha Batavierenrace! Is 'race/loop' van studenten in groepen van Nijmegen naar Enschede!
N,328083890633859074,Knallen bij de batavierenrace!
N,328084076672204801,Batavierenrace derde maal bij DRU: Het DRU-complex in #Ulft was zaterdagmorgen vroeg voor de derde m... http://t.co/dvFB68T59N #Enschede
N,328084097673072640,Bata hier op volle gang! #Batavierenrace #Bata13 #running @ Barchem http://t.co/GtHSmBuTkp
N,328084641934344193,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328085334028062720,#batavierenrace: Bata loopt vertraging op in Barchem http://t.co/WIImEOrKEd
N,328088297450635266,"Beroerde nacht, dus helaas geen batavierenrace meer voor mij. Zet 'm op team @EBFGroningen tijdens de laatste etappes!"
N,328088526216376320,Vanmiddag hongerig na de #Batavierenrace? Genoeg te eten in #Enschede! #stadvannu #uiteten
N,328089426469203968,Vanmiddag natuurlijk na #Batavierenrace naar #Koninklijk #Tattersal Bothoven om het Koninklijk paar te ontmoeten @Tbuitink @B_Visschedijk
N,328090157330870272,Re: Batavieren race 27-04-2013: de batavierenrace is te beluisteren op de analoge kanalen van entopia 424.6375... http://t.co/6Y0qFgJbEo
N,328091527874224128,Vanmiddag @PaulaRhe  aanmoedigen #batavierenrace #enschede
N,328092422938714114,Vol aan de gang als lopers en medische begeleiding bij de #batavierenrace 2013.het gaat super!!! http://t.co/5uGNMsaxvS
N,328093237078274048,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328096551320825856,http://t.co/S30wtelDGX de meeste lopers hebben de Lochemse berg achter de rug #batavierenrace
N,328096762034270209,RT @UTNieuws: http://t.co/S30wtelDGX de meeste lopers hebben de Lochemse berg achter de rug #batavierenrace
N,328098131701014531,RT @renepolman: Vol aan de gang als lopers en medische begeleiding bij de #batavierenrace 2013.het gaat super!!! http://t.co/5uGNMsaxvS
N,328098346520702976,Waar blijft dat wedstrijdverslag op de Bata-radio? @Batavierenrace
N,328098738499371008,"Ontbijt om 3 uur, check. Ontbijt om 6 uur check. Ontbijt om 9 uur, check. Ontbijt om 12.45, check. En nu slapen. #batavierenrace"
N,328100743343120384,"Briefing laatste gedeelte, 40 verkeersregelaars + coll Politie #Batavierenrace @bataradio 053. http://t.co/ivokAyW65p"
N,328101113834389504,"ULFT  Het DRU-complex in Ulft was zaterdagmorgen vroeg voor de derde maal een tussenstop voor de Batavierenrace,... http://t.co/L1qxkqsxFz"
N,328101557373648896,"Met busje richting wisselpunt. Dan mijn etappe van 8,8 km lopen. #Batavierenrace"
N,328104800069771264,Op naar Enschede! #batavierenrace
N,328105981445824514,"Op http://t.co/kyOeb6F1yU staat nu een album met foto's van etappe 18, de Lochemse berg, een van de zwaarste etappes van de #batavierenrace"
N,328107277565440001,Net een rondje gelopen over de langzaam vullende campus. Nu weer door studeren in de UB ondersteund door de muziek van buiten#batavierenrace
N,328107790243598336,Net een rondje gelopen over de langzaam vullende campus. Nu weer door studeren @UBUTwente ondersteund door de bata muziek  #batavierenrace
N,328107956585496576,@SimoneKramer Slaap lekker en na het slapen natuurlijk gewoon weer een ontbijtje ;) #batavierenrace
N,328112132925300736,"#batavierenrace, interview met een van de zes teams uit Sloveni: Met hanenkam rennen naar Bata-feest http://t.co/cmRNi4aMYU"
Y,328112791120662528,"#batavierenrace: Nijmegen loopt verder uit. Na etappe 20 ruim 16 min. voor Eindhoven, 17 op Groningen en Wageningen. Enschede 6e op half uur"
Y,328113179974569984,Op de helft van de #batavierenrace staat Perikles er boven verwachting goed op met de 209e tijd. Op naar de top 200? http://t.co/RfiNXPs1q1
N,328114653098045440,Verkeersposten op route naar centrum 053 worden ingenomen.  #batavierenrace @bataradio. Lopers met 15 min vertraging
N,328116163831816193,Onze nieuwe knakworstwarmhoudcontainer bij de #Batavierenrace http://t.co/0nJ9DVYAlR
N,328117803301351424,Elk jaar weer leuk om te werken tijdens #batavierenrace Verslag gedaan + foto's gemaakt voor @UTNieuws vanuit Barchem http://t.co/f85Zuwoeip
N,328117895928360960,Volg live de ontknoping van de #Batavierenrace - Luister tot 19u @BataRadio op Enschede FM http://t.co/YLLxtrgKwP #tvefm #enschede #bata
N,328118347336122368,"RT @UTNieuws: #batavierenrace: Nijmegen loopt verder uit. Na etappe 20 ruim 16 min. voor Eindhoven, 17 op Groningen en Wageningen. Enschede"
N,328119084589907969,RT @alumniUT: Happening now! Van herstart Barchem (foto) naar herstart binnenstad Enschede. #Batavierenrace http://t.co/5NwlmHZ5kI http://t
N,328119102931611648,met mn iPhone in bed #griep Batavierenrace volgend #bata
N,328120063624347648,"@UTNieuws @Batavierenrace De #Batavierenrace haalt de finish in Enschede, dat is zeker. Maar haalt http://t.co/RQmnTAfGhu de 10k euro? &gt;&gt;"
N,328120549526102016,&gt;&gt; @utnieuws @batavierenrace Wellicht dat teams de borg voor de hesjes nog willen doneren? En de lopers hun resterende muntjes na het feest?
N,328121595807805440,"Terwijl tussen Nijmegen en Enschede de @batavierenrace in volle gang is, ben ik onderweg naar Goor voor de @gekmetmekaar theatertour."
N,328122339587919872,RT @enschede: Vanmiddag om 14.30 uur komen de lopers van de @Batavierenrace aan op de Oude Markt #stadvannu en om 17.00 uur vertrekken zij 
N,328122347527745537,Nog een geile loopster bij de batavierenrace? X
Y,328123320480432128,"Steeds meer lopers binnen, 191e plek at the moment #batavierenrace #teamperikles http://t.co/fzWZCUqWqI"
N,328123550462525441,"Ondertussen rennen onze #Arnhemse studenten al 11,5 uur! #Bata13 #helden"
Y,328123810475810816,"He lekker is dat! 27,5km hardlopen met halverwege een 9,5km lange #Batavierenrace etappe. Toch nog een 13e tijd gelopen. #leuk"
N,328124036246806529,@K_tje . Wot is dyn team namme? By de batavierenrace
N,328124522760904705,Mooie middag bij TC ludica op universiteit Twente. Grote en kleine tenten rondom tennisbaan. #batavierenrace http://t.co/uxtE3zr9JP
N,328125092041220096,Volg live de ontknoping van de Batavierenrace: Benieuwd naar de ontknoping van de 41ste Batavierenra... http://t.co/DUVbfVP1rQ #Enschede
N,328126887190736896,"RT @UTNieuws: Op http://t.co/kyOeb6F1yU staat nu een album met foto's van etappe 18, de Lochemse berg, een van de zwaarste etappes van de #"
N,328127124806447105,Lekker loopweertje voor de #batavierenrace! Volgend jaar is #MESA+ NanoLab ook (weer) van de partij. #wezijnalintraining
N,328127404964978689,De eerste lopers worden over 15 minuten verwacht op de Markt. #batavierenrace http://t.co/SYYnzM9fK8
N,328127448992587776,ik wou dat ik gezond en wel in enschede zou kunnen zijn #griep batavierenrace http://t.co/JpXgAfaL7j
N,328127731441213441,Onze kinderen lopen nu de #Batavierenrace . 30 jaar geleden liepen wij daar en draaide het uit op een romantisch eindfeest #jubileum!
N,328127854254637056,Volg live de ontknoping van de Batavierenrace - TV Enschede FM: TV Enschede FM Volg live de ontknoping van de... http://t.co/APuyvIqS6U
N,328128713516515328,2013 #notdoneyear nice pic #oudemarkt #Enschede batavierenrace http://t.co/odZ3cJ4cB2
N,328128894773366784,"Welkom op de Touringcar show @Barchem Mensen kijken wel raar, hebben ze n keer wat te zien... #batavierenrace http://t.co/BXoQlMH4Cb"
N,328130562982301700,Zo dicht zijn we niet bij de Duitse grens geweest @DEMCON #batavierenrace http://t.co/gFEgvhaIr7
N,328132763280621568,Diep respect voor hen die meedoen aan de #batavierenrace! Heel veel succes!
N,328135283348480000,Elke keer dat ik de uitslag van @ESVNijmegen ontvang in de #batavierenrace besef ik dat ik alweer x minuten niet aan m'n thesis gewerkt heb.
N,328135396997353474,@JoeyvanMaanen batavierenrace alwee r van start?:)
N,328135560684261378,Welke #batavierenrace mensen rijden vanavond weer naar Nijmegen? Mag ik mee? #dtv #nijmegen
Y,328135908337528832,RT @UTNieuws: Aeolus aan kop in overall klassement. Voorsprong is 10 min. #batavierenrace
N,328139093840101376,@SVArboricultura hoe doen jullie het met #Bata13?
N,328139600180682752,Aufgestanden nachdem Ich um 8 im bett war :D jetzt geht's wieder weiter mit @indennatte  #batavierenrace
N,328142670528659456,"@JLM1989 Het regent hier al de hele dag, dus goed excuus om te soggen ;) Er zit een stijgende lijn in! http://t.co/aBDhnz2Q2Q"
N,328145207277285377,Weer terug op de UT met @sandrapool1. Nu stukje tikken van de finish op de Markt. #batavierenrace
N,328145545887637504,Nieuw wereldrecord op de 10km gespot: http://t.co/AzyiKQsfK3 #bijnavijftigperuur :p
N,328145571212845056,Grappig is dat de meldkamer en het wedstrijdsecretariaat van de  #batavierenrace naast de redactie zitten. #dichtbijhetvuur
